service_request_id,service_code,service_notice,requested_datetime,text,agency_responsible,service_name,lat,long,media_url
26vumsn26okfcqm548m9,3096,2020-05-26T19:41:08+03:00,2020-05-29T09:46:25+03:00,"Ajan päivittäin työmatkaa laajasaloon ja olen jo ennen kuolonuhrin vaatinutta onnettomuutta katsonut että vaarallinen risteys jalankulkijoille/pyöräilijöille laivalahdenkadun ja linnanrakentajantien kohdalla,jossa poikkeuskiertotie käytössä itäkeskukseen. Olen tyrmistynyt että kyseisessä risteyksessä ei ole tehty mitään lisäkuolonuhrien välttämiseksi. Itse olisin siihen laittanut nuolivalot laivalahdenkadulle autoilijoille tai muutoin ohjelmoinut liikennevalot niin että jalankulkijoilla ja itäkeskukseenpäin kääntyvillä ei olisi yhtäaikaa vihreät, meinaan kyseissessä paikassa isommilla ja erikoisimmilla ajoneuvoilla on lähes tulkoon mahdoton havaita kevyttäliikennettä, jota on paljon ja ruuhkainen risteys mikä sitten käristää heikko hermoisten hermoja ja kaasujalkaa kun liikenne seisoo kun kukaan / vain muutama pääsee kääntymään itäkeskukseen päin kun jalankulkijoita kulkee nätteinäpäivinä taukoamatta. Itsehän en asialle mahda mitään muuta kuin kauhulla siinä päivittäin katsella vaaratilanteita ja toivoa kädet ristissä että kenenkään toisen ei tarvitsisi kyseisessä risteyksessä kuolla vain huonosti suunnitellun liikenteen vuoksi!",Kaupunkiympäristö,,60.1932221,25.0361969,
111vb83rbda5d3fh5ijt,2806,2020-02-03T09:44:35+02:00,2020-02-05T12:49:37+02:00,"Ajo Tapulin päiväkotiin  tulisi ohjata Moisiontien kautta, mistä asfaltoitu tie lähes perille asti..",Kaupunkiympäristö,City environment,60.2732297,25.0310087,https://asiointi.hel.fi/palautews/rest/v1/attachment/3329bff082qmlv1g6fuf.jpg
5doq6mr1bem9958uhsdi,2809,2019-12-30T20:57:28+02:00,2019-12-31T14:35:23+02:00,"Ajoesteet ennenkuin joku jää auton alle. Ihan järjetöntä, että koulun pihalle pystyy ajamaan autolla. Odotatte vissiin, että joku rekalla tappaa sata lasta. Ette vissiin muuten tajua tehdä asialle mitään. ",Kaupunkiympäristö,General and other feedback,60.2671009,25.0545804,https://asiointi.hel.fi/palautews/rest/v1/attachment/2sark3i7eob4ufolq1jo.jpg
28r67pp5ruej82soad0i,2809,2020-01-06T13:13:40+02:00,2020-01-08T11:32:06+02:00,"Ajoesteet Suuntimopuistoon",Kaupunkiympäristö,General and other feedback,60.2752381,25.0387633,https://asiointi.hel.fi/palautews/rest/v1/attachment/2g0m9ouimgils40gcfs3.jpg
3co7a7a5ubb693ep4o2q,2809,2019-12-23T13:17:05+02:00,2020-01-03T17:45:23+02:00,"Ajoesteet suuntimopuistoon. ",Kaupunkiympäristö,General and other feedback,60.2748521,25.0389436,https://asiointi.hel.fi/palautews/rest/v1/attachment/3c50ph0ba5kpd48712d6.jpg
3hq80h2ckntqv7ree8l5,2809,2020-02-10T12:07:15+02:00,2020-02-11T13:21:27+02:00,"Ajoesteet suuntimopuistoon. ",Kaupunkiympäristö,General and other feedback,60.2754266,25.0386732,https://asiointi.hel.fi/palautews/rest/v1/attachment/cj7qrrad4bm8dln8ah8q.jpg
2ijaa92ee9fd644sp8j4,2809,2019-11-13T21:14:24+02:00,2019-11-21T11:24:00+02:00,"Ajoestetolppa takaisin. ",Kaupunkiympäristö,General and other feedback,60.2752201,25.0388536,https://asiointi.hel.fi/palautews/rest/v1/attachment/1oo6kqhq985if8cl5o5r.JPG
35sks2ic9vcq566lb5q3,2809,2019-06-19T08:13:17+03:00,2019-06-19T10:45:02+03:00,"Ajoneuvo ja työkone ovat suojatien päällä. Katualue varaus alkaa vasta näiden jälkeen.",Kaupunkiympäristö,General and other feedback,60.1674814,24.923628,https://asiointi.hel.fi/palautews/rest/v1/attachment/1gmo7f51pbsipr7qm7dh.jpg
1mnhh6kud9kmbjtr42qj,2806,2019-08-31T18:02:36+03:00,2019-09-02T14:39:28+03:00,"Ajoneuvo ollut pitkään paikoillaan. Tuulilasissa ollut joku lappu, mahdollisesti kypsä siirtokehotus.",Kaupunkiympäristö,City environment,60.1928096,25.0347724,https://asiointi.hel.fi/palautews/rest/v1/attachment/bf3n7nehaoc9i89h0kbe.jpg
22qh1balmcn451ljdodb,2809,2020-01-12T23:12:32+02:00,2020-01-17T07:20:05+02:00,"Ajopuomi rikki, este puuttuu. Jatkuvaa läpiajoa.",Kaupunkiympäristö,General and other feedback,60.2125161,25.0462107,
mtsgut2gk699enblnhft,2809,2020-04-05T12:55:48+03:00,2020-04-07T10:10:01+03:00,"Ajoradalla iso kuoppa, johon saa rikottua helposti auton jousituksen jos kuopan olemasaa oloa ei tiedä.",Kaupunkiympäristö,General and other feedback,60.2165966,24.8992691,
2gp2qfc5cgcn28ikoi5a,2806,2019-08-06T09:09:45+03:00,2019-08-13T07:20:02+03:00,"Ajoradalla itään päin ajaessa vasemmalta kaistalta on pakollinen kääntymissuunta ylhäällä olevien merkkien mukaan, mutta kadusta maalaukset ovat kuluneet pois. Nyt kaksi kertaa lyhyen ajan sisällä nähnyt kun vasemmalta kaistalta ajetaan suoraan melkein.",Kaupunkiympäristö,City environment,60.194586,25.0374964,
17aplg2fvv3q0mua7a2r,2806,2019-11-26T11:16:40+02:00,2019-11-28T13:10:03+02:00,"Ajoradalla varastoitu jo pitkään irtotavaraa, Vievät mm. yhden autopaikan.",Kaupunkiympäristö,City environment,60.1710947,24.9541357,https://asiointi.hel.fi/palautews/rest/v1/attachment/2lnjutf4d04i4ls77ee2.jpg
3oan0gk9j8pef2e0sd1r,2806,2019-09-11T12:32:52+03:00,2019-09-12T14:42:52+03:00,"Ajoradan rajaus betoniporsailla kaventaa viereisen pyörätien leveyttä niin paljon, että siihen ei paikoin  mahdu edes yhdellä pyörällä, saati kohtaamaan vastaantulijaa. Kohdassa on siis erotusviivalla jaettu pyörätie ja jalkakäytävä. Pitäisi siis joko leventää pyörätietä tai vähintään merkitä väylä yhdistetyksi. ",Liikenneliikelaitos,City environment,60.2244784,25.0154453,
3b8ee5lu5gb5jq347d74,2806,2019-12-27T09:12:38+02:00,2020-03-26T13:00:04+02:00,"Ajorata 2 suuntainen, suojatien merkintä epäselvä 3 suojatie merkkiä.",Kaupunkiympäristö,City environment,60.1653817,24.9423104,https://asiointi.hel.fi/palautews/rest/v1/attachment/18b6e66vkfbpc708tug3.jpg
2n9a8vto6di5et1cfbb2,2809,2019-08-07T09:50:42+03:00,2019-08-09T10:55:02+03:00,"Ajotiellä parkissa olevien autojen vieressä puuttuu aika pahasti asvalttia. Pyörällä kun ajat tuossa sivussa ja et tiedä noita kohtia, voi sattua vielä pahasti. Eli paikkausta.",Kaupunkiympäristö,General and other feedback,60.1880467,24.9131806,
3vhiqssmuejm3b9u8f70,2809,2019-06-06T06:20:08+03:00,2019-07-03T16:45:05+03:00,"Ajotien asvaltti sen vaan murenee ja siitä lentänyt pyörätiellä edelleen isoa palasta, jota saa pujotella ettei renkaat puhkea.",Kaupunkiympäristö,General and other feedback,60.2060131,24.8972818,
7j2orimhclis9jdd2lp0,2805,2019-06-05T17:58:50+03:00,2019-06-07T08:37:41+03:00,"Ala-asteen ikkunanpokaan jäi reikä korjaamatta väliaikaisen päiväkotirakennustyömaan sähkönsyötön jäljiltä.",Kaupunkiympäristö,Education,60.2461445,24.8606842,https://asiointi.hel.fi/palautews/rest/v1/attachment/2dvhtcb3c5fttdus3d3i.jpg
1h9e6siumggmsk2dtc6e,2806,2019-10-21T21:17:21+03:00,2019-10-22T13:45:01+03:00,"Ala-Malmin torilla on päivittäin autoja parkissa Malmitalon ja Pekanraitin vieressä paikassa, jossa ei ole pysäköintipaikkoja.",Kaupunkiympäristö,City environment,60.2505071,25.0136878,https://asiointi.hel.fi/palautews/rest/v1/attachment/2j0geie3kf55qoueqenk.HEIC
10vj9gs3r1jobqh0u1fd,2806,2019-07-10T11:56:42+03:00,2019-07-10T13:44:11+03:00,"ÅLA2470 ja RTL-768 pysäköity z-paikoille",Kaupunkiympäristö,City environment,60.166996,24.9643723,https://asiointi.hel.fi/palautews/rest/v1/attachment/1m6kk644j72rjllo95n5.HEIC
1of57rquahrv5jao17gl,2809,2020-05-15T21:36:37+03:00,2020-05-15T21:36:37+03:00,"Alamäkeen saa tulla mopolla mutta ylämäkeen ei. Ei varmaan tarkoitettu näin. Laitoin tästä jo viime kesällä palautteen. Kulosaaren sillan kalasataman kevyenliikenteenväylän ramppi siis.",Kaupunkiympäristö,General and other feedback,60.1867815,24.9823917,
111qv8tk9u38d84c7e75,2809,2019-08-22T17:09:53+03:00,2019-08-28T08:34:26+03:00,"Aleksanterinkatu 10. Myös pylväs hiukan kääntynyt. Liekö kuorma-auto tuupannut?",Kaupunkiympäristö,General and other feedback,60.172451,24.9571784,https://asiointi.hel.fi/palautews/rest/v1/attachment/225ebj099m265jm19bo8.jpg
3ugc2qnvrg8bdldk4b6p,2806,2019-06-13T21:40:47+03:00,2019-06-18T08:55:02+03:00,"Aleksin jalkakäytävällä kaivon kannen vieressä pieni syvä kolo. Senaatintorin ratikkapysäkin kohdilla, pankkirakennuksen vieressä.",Kaupunkiympäristö,City environment,60.1690109,24.9500677,https://asiointi.hel.fi/palautews/rest/v1/attachment/1106u4k0jn6cr24kuh3e.jpg
2ma3iflmcoi5fqus01md,2806,2020-05-20T15:45:47+03:00,2020-06-02T15:45:01+03:00,"Aleksin toinen jalkakäytävä",Kaupunkiympäristö,City environment,60.1691615,24.9451318,https://asiointi.hel.fi/palautews/rest/v1/attachment/277n6854ogfssrv322dh.JPG
2n4tmjrb513v7rk2lag8,2806,2019-12-26T20:09:34+02:00,2020-01-07T10:05:02+02:00,"Aleksis Kiven kadulla on hengenvaarallinen työmaajärjestely. Työmaalla on käytetty aitaa, jota ei varsinkaan pimeällä ei pysty havaitsemaan.",Kaupunkiympäristö,City environment,60.1919058,24.9464819,https://asiointi.hel.fi/palautews/rest/v1/attachment/3oj4knoaj9vmv550l4cd.jpg
2drpc9ja6ucc0rohogcc,2809,2020-01-03T16:31:25+02:00,2020-01-07T13:11:30+02:00,"Aleksis Kiven kadulla tuli vastaan roska-auto klo 6.45 kadun keskellä olevalla pyörätiellä. Pimeässä ja tuulessa on tarpeeksi haastavaa pyöräillä ilmankin ylileveitä kuljetuksia. Autokaistoilla ei ollut esteitä, joten en ymmärrä mitä liikkui kuskin päässä.",Kaupunkiympäristö,General and other feedback,60.1891992,24.9574269,
3e052dupcf7jcnk09hd3,2806,2019-08-07T19:53:41+03:00,2019-08-09T09:29:37+03:00,"Aleksis Kiven kadulla Voi-yritys asettelee potkulautansa kulkuväylälle siten, että ne vaarantavat liikennettä. Voitteko käydä keräämässä laudat pois kadulta ennen kuin sattuu onnettomuuksia.",Kaupunkiympäristö,City environment,60.1933851,24.9426218,https://asiointi.hel.fi/palautews/rest/v1/attachment/mhsic4lpd6rh13lvtdhp.jpg
8ari17rnr4ivg29b1a8k,2806,2019-07-03T09:49:13+03:00,2019-07-04T14:25:03+03:00,"Aleksis Kiven kadun ja Konepajankujan risteyksen lähellä on asvaltti poistettu kadulta ilman minkäänlaista varoitusta liikenteelle. Kaivanto on vaarallinen liikenteelle.",Kaupunkiympäristö,City environment,60.1911526,24.9483217,
1fdv2m4rb144sal2jh62,3096,2020-02-13T18:43:22+02:00,2020-02-17T12:50:52+02:00,"Aleksis Kiven Kadun liikennemäärä muuttunut dramaattisesti bussiliikenteen lisääntymisestä johtuen. Bussit ja autot ajavat/kiihdyttelevät ylinopeudella Kotkan kadun kohilla, jossa on kapea kohta ratikkapysäkin kohdalla. Olen jopa takaapäin tulevan ja kääntyvän auton alle jäämäksi melkein joutunut suojatiellä. Meno on täysin holtitonta ja hirvittää Linnanmäen auetessa lapsien puolesta. Hidasteita katuun, ettei henki lähde lapsilta.",Kaupunkiympäristö,,,,
cvf0kl4fmucnb4eacvd4,2806,2019-12-05T07:46:18+02:00,2019-12-12T07:45:02+02:00,"Aleksis Kiven kadun pohjoispuolella Konepajan kohdalla juuri ennen Traverssikujaa yksi vanha työmaa ja nyt ilmestyneet vielä uudet tuulessa kaatuilevat aitaukset perään. Kierto-ohjeistukset puuttuvat.",Kaupunkiympäristö,City environment,60.1923452,24.9454897,
l1r4dt2klsahf1vfh6kj,2806,2020-01-31T07:14:51+02:00,2020-02-06T14:01:22+02:00,"Aleksis kiven kadun pyörätie ylittää idästä Hämeentieltä päin tultaessa Kustaankadun, risteyksen päädyssä iso kuoppa joka täyttyy vedellä. Siihen on ikävä ajaa pyörällä kun ei tiedä mitä siellä on vastassa ja lisäksi kuraantuu vaatteet. Olisiko mitään tehtävissä?",Kaupunkiympäristö,City environment,60.1893423,24.9557865,
b4nn09i2g7ui3f4dtuqj,2806,2019-08-06T13:54:47+03:00,2019-08-08T11:00:02+03:00,"Alepan ja Fafasin välissä olevalla kujalla sadevesiojan päällä oleva ritilä mennyt rikki. Ritilän painuminen aiheuttaa kuopan johon kävelijät voivat kompastua ja lastenrattaat tökätä. ",Kaupunkiympäristö,City environment,60.1680614,24.9339659,https://asiointi.hel.fi/palautews/rest/v1/attachment/3p1vf888sntlm67ijbl8.HEIC
ccf1lnqj6jf85nu4iqi0,2809,2019-07-03T11:29:17+03:00,2019-07-03T15:32:16+03:00,"Alepan lastaus paikka on liian lyhyt, jakeluauto ei mahdu kieltoon vaikka hyödyntäisi kiinteistölle johtavaa ajotieltä. LIIKENNESUUNITTELUN pitäisi korjata tai tarkistaa suunnitelma toteutus.",Kaupunkiympäristö,General and other feedback,60.1742993,24.9554644,https://asiointi.hel.fi/palautews/rest/v1/attachment/orpm88pend1caglvfs6p.jpg
1l1357ujj0re8csi5882,2806,2020-01-16T20:02:36+02:00,2020-01-21T07:15:02+02:00,"Alikuiun pohja kaipaa puhdistusta. Pyörä lähti mutaliirtoon, ja vältin kaatumisen vain täpärästi.",Kaupunkiympäristö,City environment,60.237101,25.0420034,
26pbi7ett7dr0eq2d6c8,2806,2020-03-24T22:40:40+02:00,2020-03-26T11:46:48+02:00,"Alikulku töhritty. Samaa töhryä kuin toisessa alikulussa lähellä.",Kaupunkiympäristö,City environment,60.2365377,25.1244739,https://asiointi.hel.fi/palautews/rest/v1/attachment/3p2niafspnpil7fkma5f.JPG
2d56to7lipjaa9tlmsc0,2809,2020-02-13T16:30:51+02:00,2020-02-19T07:35:02+02:00,"Alikulku tulvii ja veden peitossa. Kaivot tukossa! !",Kaupunkiympäristö,General and other feedback,60.2367198,24.8998391,
13s419ovulopl2rgt996,2806,2019-12-13T13:30:38+02:00,2020-01-20T08:05:03+02:00,"Alikulkusillan merkintä puutteellinen. Tässä on tapahtunut 4-5 pahaa törmäystä tänävuonna. 600m aikaisemmin sioitettu toinen varoitusmerkki on sioitettu huonosti risteysalueelle ja sen havaitseminen erittäinvaikeaa ellei mahdotonta kun käntyy Koivusaarentieltä Luoteisväylälle. Liikenne alueella lisääntynyt huomattavasti viimevuosina joten jonkinlainen ylävaroituspuomi olisi paikallaan",Kaupunkiympäristö,City environment,60.164612,24.8607773,https://asiointi.hel.fi/palautews/rest/v1/attachment/2hfcp44fmj0v3uc83mbj.jpg
24mpc58efclju8gb8m90,2806,2019-08-13T09:37:56+03:00,2019-09-03T11:45:03+03:00,"Alikulkutunneli on nyt joka sateen jälkeen niin täynnä vettä, että sitä ei voi käyttää. Kävelijät ja pyöräilijät loikkivat tiellä. Alikulkutunneli tulisi muutenkin kunnostaa. Puuttuu esim valot. ",Kaupunkiympäristö,City environment,60.1810457,24.8442557,
1egt6mnhhhmb5f3627rv,2806,2020-03-30T17:51:00+03:00,2020-04-02T11:18:23+03:00,"Alikulkutunnelin sähkökaapin alareunasta irronnut terävä metallilista, johon ihmiset ja koirat voivat loukata itsensä.",Kaupunkiympäristö,City environment,60.1897888,25.0127613,https://asiointi.hel.fi/palautews/rest/v1/attachment/1gpp3ihrs8i1gnccrtef.jpg
24bvk39lj03076d8o9rr,2806,2020-03-24T22:37:41+02:00,2020-03-26T11:46:31+02:00,"Alikulkuun töhritty spraymaalitöherryksiä.",Kaupunkiympäristö,City environment,60.2353139,25.1277362,https://asiointi.hel.fi/palautews/rest/v1/attachment/ks1aj9us52lu69bu1lmk.JPG
krenoluehq69o8snhqre,2806,2019-08-04T19:11:39+03:00,2019-08-21T08:40:02+03:00,"Alikulkuväylän edustalla on koko kevyenliikenteenväylän levyinen ehkä metrin pituinen asfaltoimaton pätkä, vaikuttaa olevan jonkin tietyön jäljiltä. On ollut koko kesän eikä mitään tietöitä ole merkitty tai näkyvissä. Olisiko mahdollista saada puuttuva pätkä asfaltoitua?",Kaupunkiympäristö,City environment,60.2163447,24.9719312,
3k4bbu65mdlh4jm7i0g1,2806,2020-02-13T19:07:15+02:00,2020-02-17T07:40:01+02:00,"Alikulun viemäri tai oja tukossa. Vettä koko leveydeltä väylällä. Vaarallinen, varsinkin jos pääsee jäätymään.",Kaupunkiympäristö,City environment,60.2369829,24.903665,https://asiointi.hel.fi/palautews/rest/v1/attachment/28mn5jiuctm0kvi7d7sl.jpg
8prjt4vn8tmn1buoo4ve,2806,2020-02-02T22:15:11+02:00,2020-02-12T12:10:01+02:00,"Alikulussa erinäisiä spraymaali-töherryksiä. Ne voisi putsata pois.",Kaupunkiympäristö,City environment,60.2365466,25.124492,https://asiointi.hel.fi/palautews/rest/v1/attachment/18bbaji4p1rhmhu70vnh.JPG
2q17cn8vadin3dlags23,3026,2020-01-03T09:02:34+02:00,2020-01-09T09:46:13+02:00,"Alikulussa useita risteäviä väyliä , missä pyöräilijät ajavat kovaa vauhtia väärällä kaistalla, koska merkinnät puuttuvat. Toivon kaistoihin merkinnät useampaan kohtaaan kumpi on pyöräilijöille ja kumpi kävelijöille. ",Kaupunkiympäristö,,60.2148072,24.8842488,
12ruo0pvl65qa7upk7v7,2809,2019-06-17T11:00:16+03:00,2019-07-01T14:30:02+03:00,"Alkaa peittämään tietä jo.",Kaupunkiympäristö,General and other feedback,60.2504151,24.8872652,
27lilvvd8im9ovcmi019,2809,2019-08-15T08:07:03+03:00,2019-10-10T09:10:03+03:00,"Alkuun tässä oli varotustörppökin mutta sekin on jo hävinnyt. Varmaan kuukauden jo ollut.",Kaupunkiympäristö,General and other feedback,60.1905589,24.8991506,
348nllbvm33sg45u5bd6,2806,2019-11-28T21:35:34+02:00,2019-11-29T14:24:51+02:00,"Alppikadulla on uusi katuvalo, joka on järkyttävän kirkas. Valo häikäisee silmiä, kun olen kotini olohuoneessa ja istun sohvallani. Joudumme pitämään verhot kiinni. Muutkin Alppikadun valot ovat yhtä kirkkaita. Voisiko käyttää himmeämpiä lamppuja? ",Kaupunkiympäristö,City environment,60.1857306,24.9462937,https://asiointi.hel.fi/palautews/rest/v1/attachment/3q5vjm50qv7u4iuptim6.jpg
1lvmtlipm5ao64a85cbf,2806,2020-04-21T11:59:46+03:00,2020-04-24T13:48:15+03:00,"Alppikylän päiväkodin aidan ympärillä kadun puolella olevat kivilaatat ovat useasta kohtaa irti, Reppukadun puolella sekä viereisen taloyhtiön kulkuväylän puolelta.",Kaupunkiympäristö,City environment,60.2590167,25.068457,
ldia0log8k1n9a939cph,2806,2020-01-24T11:13:48+02:00,2020-01-27T09:59:31+02:00,"Alppikylänkadulta ja muualtakin Alppikylästä puuttuu pysäköintiä opastavat liikennemerkit. Pyva 240",Kaupunkiympäristö,City environment,60.2609559,25.0674675,https://asiointi.hel.fi/palautews/rest/v1/attachment/cfkijhfm76o9is90mtv5.jpg
1shr96de5fqcdpqk5979,2806,2020-05-28T13:43:10+03:00,2020-06-02T07:30:01+03:00,"Alppiruusupuiston syväkeräyssäiliö on ollut poissa käytöstä ja tyhjentämättä koko talven. Nyt on alkamassa yleisöryntäys, kun kukinta alkaa. Pönttö pitäisi kiireesti tyhjentää ja avata käyttöön ",Kaupunkiympäristö,City environment,60.2262913,24.9010077,
30mlgmceb0nj5js7159s,2809,2020-04-27T14:00:27+03:00,2020-05-04T05:50:01+03:00,"Alppiruusupuistossa iso roskis aivan täynnä.",Kaupunkiympäristö,General and other feedback,60.2214664,24.8943287,
1rg519efu4vp9rfic14r,2806,2020-04-22T11:33:11+03:00,2020-04-24T12:42:06+03:00,"Alue kaipaa siivousta ja hoitoa. ",Kulttuuri ja vapaa-aika / Liikunta,City environment,60.2153737,24.8662263,https://asiointi.hel.fi/palautews/rest/v1/attachment/kl27md5bqfulplvtkcs5.jpg
2evcnhjo15fmgrerclik,2809,2019-11-06T11:57:52+02:00,2019-11-08T12:00:02+02:00,"Alue oli eristetty ja jotain siinä tehtiin. Nyt kaikki aidat poistettu, mutta epäselvää tapahtuuko alueella jotain? Saisi käydä harjaamassa puhtaaksi, kun ei nöe ja tiedä onko remontin jäljiltä jotain lehtien all piilossa.",Kaupunkiympäristö,General and other feedback,60.19617,24.9011886,
gr0usrerqku9kvume7dd,2806,2019-09-05T10:37:38+03:00,2019-09-05T13:51:02+03:00,"Alue on siivoton ja haittaa virkistyskäyttöä. Vieraslajeja kuten kurttulehtiruusua sisältävä puutarhajäte ei kuulu jättömaalle kasoihin. ",Kaupunkiympäristö,City environment,60.1777333,24.9122169,https://asiointi.hel.fi/palautews/rest/v1/attachment/3cgbjj1fdgcqt7q4amf1.jpg
of5l4ob3qfn8lj11jmhd,2806,2019-09-30T08:31:12+03:00,2019-10-01T10:09:05+03:00,"Alue sotkuinen, roskikset pursuaa yli. Alue myös hyvin pimeä ja turvaton illalla.",Kaupunkiympäristö,City environment,60.2612147,24.8900641,https://asiointi.hel.fi/palautews/rest/v1/attachment/2c8aqq7qjotdq2vh8jrb.jpg
197a1jmanb085aehnbt6,2809,2019-09-21T11:04:36+03:00,2019-09-24T07:41:26+03:00,"Alueella 30 km/h rajoitus mutta mittari/hymynaama näyttää 40 OK.",Kaupunkiympäristö,General and other feedback,60.2506597,24.9868358,
noarvfoc9vd7fc3d6hi7,2809,2019-08-08T06:51:55+03:00,2019-08-09T09:15:02+03:00,"Alueella kaitavaan oksien ja puskien harventamista.",Kaupunkiympäristö,General and other feedback,60.2298013,24.9063028,
2nd833e5vet73jenoc3u,2806,2019-08-26T15:30:43+03:00,2019-09-09T08:00:03+03:00,"Alueella kaksi aluekielto merkkiä. Kuvassa näkyvä ylimääräinen. Pyydämme poistamaan, 308",Kaupunkiympäristö,City environment,60.2694451,24.9873161,https://asiointi.hel.fi/palautews/rest/v1/attachment/3ur13ul70cfge0ajrkjl.JPG
64rj9phk8mnecm4cd0vq,2809,2020-02-10T15:35:06+02:00,2020-02-14T08:20:01+02:00,"Alueella kaksi juuri avattua kohtaa, niin tielle jätetty isoa mursketta. Ne pois tieltä. Varmana puhkoo renkaat vähemmästäkin.",Kaupunkiympäristö,General and other feedback,60.2015288,24.9302023,
5j8ldq9qjcdjs0ard7rs,2806,2020-05-19T21:54:24+03:00,2020-05-20T15:43:14+03:00,"alueella on parin vuoden ajan alkanut levitä jättipalsami.  Onko Ok kitkeä palsamia pois ja jättää alueelle maatumaan vai haluaako kunta että kitkentäjäte kerätään pois? Jos halutaan niin kehen voi ottaa yhteyttä noudon sopimiseksi?",Kaupunkiympäristö,City environment,60.1868521,25.0548977,https://asiointi.hel.fi/palautews/rest/v1/attachment/2n1b1e5oa84kstmt5e9i.HEIC
3us6qntbc4v5c58gq9ci,2809,2019-11-13T07:17:55+02:00,2019-11-14T11:40:02+02:00,"Alueella on syvä nätti monttu, katuvalon vieressä asvaltilla. Samalla tie osuudella muutenkin asvaltti noussut ylöspäin, johtuu puun juurista todennäköisesti.  Olisi hyvä hoitaa kuntoon. Varsinkin monttu ja tuo koholla oleva. Auraus tulee koholla olevan pinnan vetämään hajalle.",Kaupunkiympäristö,General and other feedback,60.2438584,24.8924151,
